Date,Chain,Postcode,Category,Total Units,Total cost per unit,Prices,,
01/10/2016,Nike,2067,Groceries,130,1.79,1.19,,
01/10/2016,Adidas,7250,Womens,15,9.79,4.57,,
01/10/2016,Adidas,3977,Home,27,6.36,3.44,,
01/10/2016,Nike,2015,Accessories,18,9.88,5.50,,
01/10/2016,Adidas,4220,Womens,16,9.55,4.61,,
01/10/2016,Adidas,4220,Hosiery,30,5.57,2.93,,
01/10/2016,Adidas,4680,Juniors,21,8.85,5.08,,
01/10/2016,Nike,3018,Shoes,16,7.82,2.87,,
01/10/2016,Adidas,3280,Juniors,17,8.93,4.25,,
01/10/2016,Adidas,3179,Equipment,39,4.05,2.01,,
01/10/2016,Adidas,5011,Equipment,46,3.66,1.93,,
01/10/2016,Adidas,3136,Hosiery,52,4.04,2.51,,
01/10/2016,Adidas,4703,Juniors,16,9.99,5.00,,
01/10/2016,Nike,800,Accessories,2,7.99,0.50,,
01/10/2016,Adidas,3931,Kids,16,10.55,5.53,,
01/10/2016,Nike,3175,Womens,7,24.99,13.50,,
01/10/2016,Adidas,2485,Hosiery,34,4.25,1.88,,
01/10/2016,Nike,2067,Accessories,16,6.99,1.96,,
01/10/2016,Nike,2650,Equipment,34,3.62,1.25,,
01/10/2016,Nike,3148,Equipment,34,2.97,0.60,,
01/10/2016,Nike,800,Accessories,2,9.00,1.00,,
01/10/2016,Nike,800,Accessories,8,5.99,1.96,,
01/10/2016,Adidas,4703,Home,47,3.97,2.25,,
01/10/2016,Nike,2480,Kids,21,7.85,4.00,,
01/10/2016,Nike,2350,Mens,19,7.67,3.42,,
01/10/2016,Adidas,2750,Womens,18,9.99,5.50,,
01/10/2016,Adidas,3136,Kids,18,7.99,3.50,,
01/10/2016,Adidas,5168,Home,51,4.30,2.71,,
01/10/2016,Adidas,4566,Home,26,6.45,3.33,,
01/10/2016,Nike,3066,Home,64,2.22,0.95,,
01/10/2016,Nike,2795,Groceries,82,2.97,1.98,,
01/10/2016,Adidas,6725,Equipment,58,3.52,2.12,,
01/10/2016,Nike,2067,Womens,79,2.74,1.71,,
01/10/2016,Adidas,2478,Mens,17,6.23,1.43,,
01/10/2016,Adidas,7010,Accessories,47,3.95,2.21,,
01/10/2016,Nike,800,Accessories,210,6.23,2.95,,
01/10/2016,Adidas,7320,Mens,27,4.18,1.15,,
01/10/2016,Nike,800,Accessories,316,4.07,1.67,,
01/10/2016,Adidas,4825,Equipment,23,6.73,3.16,,
01/10/2016,Adidas,4566,Womens,17,10.23,5.39,,
01/10/2016,Adidas,5607,Equipment,58,3.17,1.75,,
01/10/2016,Nike,2795,Womens,11,14.08,6.59,,
01/10/2016,Adidas,2131,Mens,26,5.53,2.34,,
01/10/2016,Adidas,4825,Womens,16,9.87,4.69,,
01/10/2016,Nike,3175,Mens,26,4.96,1.77,,
01/10/2016,Nike,800,Home,7,7.13,4.74,,
01/10/2016,Adidas,6052,Hosiery,36,4.35,2.03,,
01/10/2016,Adidas,3500,Equipment,37,4.55,2.29,,
01/10/2016,Nike,2830,Juniors,9,19.32,10.00,,
01/10/2016,Nike,4053,Juniors,49,4.71,3.00,,
01/10/2016,Nike,3551,Kids,31,4.89,2.18,,
01/10/2016,Nike,2350,Groceries,82,3.32,2.29,,
01/10/2016,Adidas,4883,Kids,13,12.99,6.50,,
01/10/2016,Nike,800,Home,372,4.98,3.38,,
01/10/2016,Nike,800,Home,441,6.11,3.75,,
01/10/2016,Nike,3175,Womens,47,3.45,1.65,,
01/10/2016,Nike,3076,Mens,47,4.67,2.86,,
01/10/2016,Adidas,4740,Juniors,18,7.94,3.21,,
01/10/2016,Adidas,6030,Home,36,7.74,5.37,,
01/10/2016,Nike,2031,Womens,12,15.99,8.88,,
01/10/2016,Nike,3076,Equipment,33,2.93,0.34,,
01/10/2016,Adidas,6030,Equipment,56,3.58,2.05,,
01/10/2016,Nike,800,Home,3085,1.69,1.00,,
01/10/2016,Nike,800,Groceries,13,6.88,7.01,,
01/10/2016,Nike,3551,Juniors,30,6.12,3.26,,
01/10/2016,Nike,3076,Kids,87,3.23,2.24,,
01/10/2016,Nike,800,Groceries,157,1.22,0.82,,
01/10/2016,Nike,4053,Womens,29,6.58,3.61,,
01/10/2016,Adidas,3134,Womens,42,7.25,5.20,,
01/10/2016,Adidas,3915,Shoes,21,11.33,7.22,,
01/10/2016,Adidas,6010,Womens,14,12.31,6.14,,
01/10/2016,Nike,3199,Kids,61,3.13,1.71,,
01/10/2016,Nike,4068,Womens,32,7.28,4.57,,
01/10/2016,Nike,3018,Mens,24,6.20,2.56,,
01/10/2016,Adidas,3690,Mens,24,5.54,1.90,,
01/10/2016,Adidas,3280,Home,51,3.91,2.19,,
01/10/2016,Nike,6280,Groceries,206,1.16,0.73,,
01/10/2016,Adidas,6450,Womens,25,7.52,3.99,,
01/10/2016,Adidas,5011,Mens,39,6.83,4.56,,
01/10/2016,Adidas,4655,Mens,21,5.75,1.53,,
01/10/2016,Adidas,4305,Kids,23,7.77,3.88,,
01/10/2016,Adidas,2790,Mens,22,5.21,1.14,,
01/10/2016,Nike,4551,Juniors,23,8.82,4.92,,
01/10/2016,Nike,800,Groceries,597,1.06,0.72,,
01/10/2016,Adidas,3500,Kids,34,6.96,4.31,,
01/10/2016,Nike,800,Groceries,919,1.56,1.09,,
01/10/2016,Adidas,6021,Kids,40,5.28,3.02,,
01/10/2016,Nike,2067,Womens,60,4.87,3.36,,
01/10/2016,Adidas,4655,Hosiery,45,4.11,2.09,,
01/10/2016,Adidas,5290,Mens,21,8.70,4.35,,
01/10/2016,Adidas,2131,Juniors,63,3.32,1.87,,
01/10/2016,Nike,2560,Accessories,33,3.57,0.80,,
01/10/2016,Nike,2795,Mens,34,4.02,1.33,,
01/10/2016,Adidas,3179,Mens,46,2.99,1.00,,
01/10/2016,Adidas,3500,Mens,46,2.99,1.00,,
01/10/2016,Adidas,4305,Hosiery,57,3.69,2.08,,
01/10/2016,Nike,2020,Mens,16,6.99,1.25,,
01/10/2016,Nike,2067,Accessories,29,4.06,0.89,,
01/10/2016,Adidas,2790,Kids,23,8.09,4.09,,
01/10/2016,Adidas,5082,Equipment,40,4.80,2.50,,
01/10/2016,Nike,3550,Juniors,18,10.77,5.65,,
01/10/2016,Nike,4558,Womens,34,5.48,2.76,,
01/10/2016,Nike,2015,Mens,17,7.58,2.13,,
01/10/2016,Nike,2650,Groceries,236,1.39,1.00,,
01/10/2016,Adidas,2485,Kids,32,6.65,3.75,,
01/10/2016,Adidas,6010,Mens,24,5.91,2.04,,
01/10/2016,Nike,2800,Mens,11,13.44,5.00,,
01/10/2016,Adidas,5168,Womens,37,5.64,3.12,,
01/10/2016,Nike,3076,Juniors,50,4.19,2.32,,
01/10/2016,Adidas,3500,Hosiery,41,4.87,2.58,,
01/10/2016,Adidas,870,Hosiery,56,4.19,2.51,,
01/10/2016,Nike,2480,Womens,33,6.57,3.71,,
01/10/2016,Adidas,4703,Home,33,5.96,3.10,,
01/10/2016,Adidas,2609,Home,34,5.84,3.06,,
01/10/2016,Nike,3199,Womens,27,6.40,2.89,,
01/10/2016,Adidas,3500,Home,41,5.04,2.73,,
01/10/2016,Nike,4558,Juniors,56,3.48,1.79,,
01/10/2016,Adidas,7010,Home,34,5.92,3.12,,
01/10/2016,Nike,2560,Mens,29,6.75,3.46,,
01/10/2016,Adidas,6021,Home,34,5.85,3.04,,
01/10/2016,Adidas,4700,Mens,19,9.20,4.16,,
01/10/2016,Adidas,3179,Shoes,34,4.48,1.66,,
01/10/2016,Nike,3199,Womens,5,39.19,20.00,,
01/10/2016,Adidas,3500,Accessories,52,4.01,2.15,,
01/10/2016,Adidas,3134,Juniors,19,7.83,2.75,,
01/10/2016,Nike,4053,Mens,22,5.47,1.07,,
01/10/2016,Nike,3076,Womens,115,1.86,1.02,,
01/10/2016,Adidas,3134,Equipment,49,4.77,2.79,,
01/10/2016,Adidas,5169,Equipment,89,3.65,2.55,,
01/10/2016,Adidas,3690,Mens,49,2.99,1.00,,
01/10/2016,Adidas,3931,Home,34,5.74,2.86,,
01/10/2016,Adidas,5290,Equipment,48,4.10,2.06,,
01/10/2016,Adidas,4680,Mens,43,3.36,1.08,,
01/10/2016,Adidas,5169,Hosiery,50,4.91,2.95,,
01/10/2016,Nike,4551,Womens,25,7.39,3.45,,
01/10/2016,Nike,2015,Womens,39,5.53,3.00,,
01/10/2016,Adidas,2120,Accessories,61,3.96,2.34,,
01/10/2016,Adidas,4802,Equipment,52,4.32,2.42,,
01/10/2016,Nike,2020,Womens,12,16.36,8.11,,
01/10/2016,Adidas,2158,Womens,21,9.06,4.33,,
01/10/2016,Adidas,4883,Home,44,4.87,2.61,,
01/10/2016,Adidas,4740,Hosiery,49,4.73,2.70,,
01/10/2016,Nike,4215,Womens,17,15.34,9.44,,
01/10/2016,Adidas,3429,Mens,38,5.04,2.39,,
01/10/2016,Adidas,6027,Kids,41,6.06,3.60,,
01/10/2016,Adidas,4570,Hosiery,51,4.19,2.21,,
01/10/2016,Adidas,3131,Mens,22,6.04,1.45,,
01/10/2016,Nike,4558,Kids,49,4.19,2.13,,
01/10/2016,Adidas,3630,Mens,24,7.70,3.48,,
01/10/2016,Nike,2541,Juniors,70,3.55,2.10,,
01/10/2016,Nike,4509,Kids,31,6.89,3.62,,
01/10/2016,Adidas,2539,Home,41,5.16,2.68,,
01/10/2016,Adidas,6112,Mens,25,6.51,2.43,,
01/10/2016,Adidas,3429,Womens,22,9.81,5.17,,
01/10/2016,Adidas,6109,Equipment,57,3.54,1.75,,
01/10/2016,Nike,4215,Womens,39,4.86,2.24,,
01/10/2016,Nike,2480,Kids,82,2.73,1.48,,
01/10/2016,Nike,2031,Mens,77,4.46,3.13,,
01/10/2016,Adidas,5043,Mens,36,4.93,2.08,,
01/10/2016,Nike,2795,Womens,20,14.99,9.85,,
01/10/2016,Adidas,4655,Womens,17,11.50,5.45,,
01/10/2016,Adidas,3179,Womens,29,6.78,3.22,,
01/10/2016,Adidas,870,Kids,24,8.32,4.00,,
01/10/2016,Adidas,4566,Kids,50,5.82,3.74,,
01/10/2016,Adidas,6021,Womens,16,11.74,5.25,,
01/10/2016,Adidas,2750,Hosiery,80,3.78,2.48,,
01/10/2016,Nike,3550,Groceries,219,1.42,0.94,,
01/10/2016,Adidas,6112,Equipment,65,3.68,2.07,,
01/10/2016,Adidas,870,Equipment,64,3.74,2.11,,
01/10/2016,Adidas,2131,Womens,67,4.37,2.81,,
01/10/2016,Nike,4509,Womens,26,9.07,5.05,,
01/10/2016,Nike,4551,Kids,49,4.30,2.16,,
01/10/2016,Adidas,3030,Accessories,53,4.04,2.05,,
01/10/2016,Adidas,2141,Womens,29,7.34,3.71,,
01/10/2016,Adidas,5011,Mens,24,6.20,1.82,,
01/10/2016,Adidas,3179,Accessories,29,7.08,3.44,,
01/10/2016,Adidas,4740,Mens,33,6.10,2.90,,
01/10/2016,Adidas,2750,Accessories,80,2.69,1.36,,
01/10/2016,Adidas,4220,Kids,27,8.88,4.95,,
01/10/2016,Nike,2650,Womens,27,7.08,3.13,,
01/10/2016,Adidas,6010,Home,65,3.49,1.85,,
01/10/2016,Adidas,4566,Kids,28,8.35,4.53,,
01/10/2016,Adidas,4870,Kids,34,7.40,4.23,,
01/10/2016,Nike,6330,Womens,16,12.80,6.06,,
01/10/2016,Adidas,6027,Accessories,48,4.28,2.03,,
01/10/2016,Nike,6530,Mens,27,7.10,3.08,,
01/10/2016,Adidas,4655,Equipment,50,4.68,2.50,,
01/10/2016,Adidas,2790,Womens,33,7.73,4.41,,
01/10/2016,Adidas,3030,Mens,40,4.64,1.90,,
01/10/2016,Adidas,4570,Equipment,51,4.47,2.32,,
01/10/2016,Adidas,2485,Womens,33,7.76,4.43,,
01/10/2016,Adidas,870,Mens,44,5.70,3.20,,
01/10/2016,Adidas,4012,Womens,29,7.19,3.37,,
01/10/2016,Nike,2350,Juniors,46,4.83,2.42,,
01/10/2016,Adidas,3977,Shoes,13,28.90,20.36,,
01/10/2016,Nike,2031,Mens,41,3.75,1.04,,
01/10/2016,Nike,3550,Womens,142,1.77,0.99,,
01/10/2016,Adidas,7018,Equipment,40,5.68,2.89,,
01/10/2016,Adidas,7250,Shoes,7,43.85,27.93,,
01/10/2016,Adidas,2064,Home,67,3.56,1.89,,
01/10/2016,Adidas,2539,Kids,25,7.99,3.50,,
01/10/2016,Adidas,6021,Kids,31,7.93,4.30,,
01/10/2016,Adidas,7010,Equipment,104,2.36,1.27,,
01/10/2016,Adidas,3131,Accessories,40,5.64,2.81,,
01/10/2016,Adidas,3131,Equipment,55,4.41,2.35,,
01/10/2016,Adidas,3131,Shoes,11,36.35,26.05,,
01/10/2016,Adidas,2609,Equipment,47,4.97,2.56,,
01/10/2016,Adidas,7320,Equipment,74,3.30,1.77,,
01/10/2016,Nike,3199,Groceries,1003,1.18,1.07,,
01/10/2016,Nike,2116,Mens,57,4.45,2.46,,
01/10/2016,Adidas,6010,Womens,23,9.95,5.00,,
01/10/2016,Adidas,5043,Womens,29,7.75,3.82,,
01/10/2016,Nike,2480,Groceries,410,1.38,1.10,,
01/10/2016,Nike,2617,Juniors,23,7.67,2.71,,
01/10/2016,Adidas,4012,Shoes,14,26.21,18.05,,
01/10/2016,Adidas,6052,Home,43,6.16,3.50,,
01/10/2016,Adidas,6450,Hosiery,44,5.83,3.22,,
01/10/2016,Adidas,5169,Kids,27,9.32,5.05,,
01/10/2016,Nike,3148,Kids,109,3.67,2.61,,
01/10/2016,Adidas,7320,Mens,58,2.99,1.00,,
01/10/2016,Adidas,7250,Hosiery,76,3.62,2.10,,
01/10/2016,Adidas,3179,Hosiery,54,4.58,2.43,,
01/10/2016,Adidas,4680,Equipment,48,5.06,2.64,,
01/10/2016,Adidas,6052,Womens,31,7.70,3.95,,
01/10/2016,Adidas,3630,Equipment,55,4.25,2.13,,
01/10/2016,Adidas,5343,Kids,34,7.17,3.74,,
01/10/2016,Adidas,3134,Home,47,5.64,3.16,,
01/10/2016,Adidas,6109,Womens,26,7.68,3.19,,
01/10/2016,Nike,6330,Womens,117,1.91,0.91,,
01/10/2016,Adidas,4802,Juniors,38,5.86,2.78,,
01/10/2016,Adidas,3131,Womens,33,6.96,3.42,,
01/10/2016,Adidas,5607,Mens,27,9.73,5.39,,
01/10/2016,Adidas,4680,Home,34,6.75,3.30,,
01/10/2016,Adidas,4566,Equipment,51,4.97,2.67,,
01/10/2016,Adidas,3136,Equipment,86,3.09,1.72,,
01/10/2016,Adidas,4825,Home,44,5.94,3.26,,
01/10/2016,Adidas,6112,Home,35,6.88,3.49,,
01/10/2016,Nike,2116,Juniors,36,6.71,3.41,,
01/10/2016,Adidas,6030,Womens,24,9.70,4.75,,
01/10/2016,Adidas,3134,Juniors,53,4.61,2.36,,
01/10/2016,Adidas,5290,Juniors,12,19.99,10.00,,
01/10/2016,Nike,2480,Womens,9,29.99,16.67,,
01/10/2016,Adidas,6010,Womens,30,7.39,3.39,,
01/10/2016,Nike,2020,Mens,64,5.04,3.16,,
01/10/2016,Nike,2650,Groceries,305,1.18,0.79,,
01/10/2016,Nike,2800,Kids,36,5.70,2.34,,
01/10/2016,Adidas,6010,Home,48,5.50,2.98,,
01/10/2016,Adidas,6027,Mens,46,6.19,3.56,,
01/10/2016,Nike,3551,Womens,50,4.43,2.00,,
01/10/2016,Nike,2116,Womens,37,7.24,3.94,,
01/10/2016,Nike,2560,Accessories,22,7.54,1.98,,
01/10/2016,Nike,6530,Kids,46,4.00,1.34,,
01/10/2016,Adidas,3030,Home,57,4.28,2.13,,
01/10/2016,Adidas,2609,Mens,28,8.70,4.31,,
01/10/2016,Adidas,5343,Equipment,66,3.98,2.12,,
01/10/2016,Nike,3550,Accessories,30,10.13,6.02,,
01/10/2016,Adidas,7018,Mens,19,12.99,6.50,,
01/10/2016,Adidas,7320,Juniors,24,7.91,2.75,,
01/10/2016,Nike,2015,Mens,43,4.87,1.99,,
01/10/2016,Nike,3018,Womens,35,8.05,4.50,,
01/10/2016,Adidas,3179,Juniors,21,9.29,3.37,,
01/10/2016,Adidas,6725,Mens,35,6.90,3.35,,
01/10/2016,Nike,3175,Mens,80,5.71,4.15,,
01/10/2016,Adidas,3179,Kids,26,9.37,4.57,,
01/10/2016,Adidas,3030,Juniors,53,4.71,2.36,,
01/10/2016,Adidas,3280,Womens,56,4.55,2.32,,
01/10/2016,Adidas,2131,Home,77,3.66,2.04,,
01/10/2016,Adidas,6027,Accessories,52,4.66,2.25,,
01/10/2016,Adidas,4655,Home,34,7.43,3.74,,
01/10/2016,Nike,2541,Womens,64,7.91,5.95,,
01/10/2016,Nike,2067,Juniors,42,6.52,3.53,,
01/10/2016,Adidas,3429,Equipment,82,3.65,2.12,,
01/10/2016,Adidas,7018,Home,63,4.69,2.69,,
01/10/2016,Adidas,7320,Kids,31,8.15,4.08,,
01/10/2016,Nike,4215,Groceries,1597,0.97,0.89,,
01/10/2016,Nike,4068,Groceries,373,1.40,1.06,,
01/10/2016,Nike,2560,Accessories,69,3.48,1.64,,
01/10/2016,Adidas,2750,Womens,34,9.35,5.61,,
01/10/2016,Adidas,4740,Kids,29,9.58,5.19,,
01/10/2016,Adidas,4883,Hosiery,66,3.56,1.63,,
01/10/2016,Adidas,4870,Womens,29,7.82,3.42,,
01/10/2016,Adidas,2141,Womens,13,13.30,3.44,,
01/10/2016,Nike,4558,Accessories,54,4.99,2.61,,
01/10/2016,Adidas,5168,Kids,33,8.29,4.39,,
01/10/2016,Adidas,3179,Shoes,18,28.05,20.89,,
01/10/2016,Adidas,2750,Juniors,34,6.13,2.33,,
01/10/2016,Nike,2795,Mens,36,8.66,5.07,,
01/10/2016,Adidas,5011,Home,75,3.66,1.94,,
01/10/2016,Adidas,2158,Kids,36,7.16,3.57,,
01/10/2016,Adidas,6030,Hosiery,66,3.78,1.81,,
01/10/2016,Adidas,6030,Kids,32,8.68,4.61,,
01/10/2016,Adidas,3134,Kids,40,6.19,2.90,,
01/10/2016,Nike,2031,Groceries,277,1.43,0.95,,
01/10/2016,Adidas,6112,Kids,31,7.76,3.51,,
01/10/2016,Nike,4551,Womens,41,6.21,3.00,,
01/10/2016,Adidas,6109,Juniors,26,7.99,2.92,,
01/10/2016,Adidas,2609,Accessories,61,4.56,2.40,,
01/10/2016,Adidas,5168,Hosiery,53,5.15,2.65,,
01/10/2016,Adidas,2485,Equipment,61,4.29,2.11,,
01/10/2016,Adidas,4802,Accessories,48,4.63,1.86,,
01/10/2016,Adidas,4305,Accessories,51,4.38,1.77,,
01/10/2016,Adidas,6112,Shoes,8,34.99,18.34,,
01/10/2016,Nike,2031,Womens,139,1.93,0.97,,
01/10/2016,Adidas,3500,Womens,34,8.67,4.72,,
01/10/2016,Adidas,2478,Shoes,19,31.43,24.34,,
01/10/2016,Nike,3066,Womens,27,7.99,3.00,,
01/10/2016,Adidas,4680,Kids,48,5.81,3.00,,
01/10/2016,Adidas,3977,Shoes,21,17.42,10.98,,
01/10/2016,Adidas,4305,Home,49,6.05,3.29,,
01/10/2016,Adidas,4870,Equipment,63,4.78,2.63,,
01/10/2016,Nike,3076,Womens,19,16.99,9.86,,
01/10/2016,Adidas,5011,Kids,43,6.50,3.34,,
01/10/2016,Adidas,7010,Juniors,17,16.99,9.00,,
01/10/2016,Nike,2480,Juniors,68,4.99,2.99,,
01/10/2016,Adidas,4870,Home,44,6.33,3.23,,
01/10/2016,Adidas,7010,Kids,38,7.38,3.78,,
01/10/2016,Adidas,5343,Shoes,17,24.70,16.66,,
01/10/2016,Adidas,3131,Home,58,5.01,2.65,,
01/10/2016,Adidas,4305,Womens,47,5.61,2.70,,
01/10/2016,Adidas,5607,Home,55,4.95,2.46,,
01/10/2016,Nike,6330,Womens,45,7.24,4.20,,
01/10/2016,Adidas,2131,Hosiery,64,4.40,2.26,,
01/10/2016,Nike,4509,Kids,159,3.08,2.22,,
01/10/2016,Adidas,6112,Kids,32,8.96,4.67,,
01/10/2016,Adidas,4825,Juniors,23,9.42,3.45,,
01/10/2016,Adidas,6052,Equipment,69,4.08,2.09,,
01/10/2016,Adidas,4825,Womens,23,11.82,5.83,,
01/10/2016,Adidas,5043,Equipment,84,3.60,1.95,,
01/10/2016,Adidas,3030,Kids,33,8.43,4.21,,
01/10/2016,Adidas,3915,Accessories,40,6.82,3.34,,
01/10/2016,Nike,2350,Kids,47,4.61,1.64,,
01/10/2016,Nike,3551,Groceries,374,1.67,1.29,,
01/10/2016,Adidas,6109,Home,55,5.74,3.18,,
01/10/2016,Nike,4119,Home,41,9.92,6.47,,
01/10/2016,Adidas,3030,Shoes,14,30.63,20.53,,
01/10/2016,Nike,6280,Mens,34,7.37,3.20,,
01/10/2016,Adidas,4703,Shoes,13,37.99,27.04,,
01/10/2016,Adidas,5168,Equipment,74,4.15,2.23,,
01/10/2016,Nike,2800,Womens,8,35.49,17.69,,
01/10/2016,Nike,2116,Groceries,560,0.84,0.59,,
01/10/2016,Nike,6530,Home,30,9.76,5.00,,
01/10/2016,Nike,2154,Womens,6,46.49,22.63,,
01/10/2016,Adidas,6450,Womens,38,7.12,3.34,,
01/10/2016,Adidas,5011,Home,59,5.36,2.92,,
01/10/2016,Adidas,4703,Shoes,78,4.11,2.26,,
01/10/2016,Nike,6330,Kids,73,4.23,2.25,,
01/10/2016,Adidas,3131,Accessories,72,3.66,1.66,,
01/10/2016,Nike,3066,Groceries,292,1.58,1.09,,
01/10/2016,Nike,2617,Accessories,64,4.84,2.58,,
01/10/2016,Adidas,4825,Shoes,35,6.53,2.40,,
01/10/2016,Nike,4068,Mens,39,7.00,3.29,,
01/10/2016,Adidas,4305,Shoes,69,4.85,2.75,,
01/10/2016,Adidas,3134,Shoes,11,42.26,29.02,,
01/10/2016,Adidas,4220,Juniors,28,7.96,2.75,,
01/10/2016,Adidas,7018,Womens,47,9.02,5.91,,
01/10/2016,Adidas,6112,Shoes,17,19.11,10.50,,
01/10/2016,Adidas,3977,Kids,90,5.23,3.60,,
01/10/2016,Adidas,3429,Accessories,48,5.72,2.67,,
01/10/2016,Nike,2617,Kids,53,5.12,2.35,,
01/10/2016,Adidas,4570,Mens,79,5.60,3.74,,
01/10/2016,Adidas,2064,Mens,35,8.42,4.22,,
01/10/2016,Adidas,2131,Womens,37,6.97,2.99,,
01/10/2016,Adidas,5607,Kids,34,7.84,3.51,,
01/10/2016,Nike,3066,Mens,38,6.69,2.80,,
01/10/2016,Adidas,870,Juniors,25,9.87,3.95,,
01/10/2016,Nike,2067,Equipment,33,6.50,2.01,,
01/10/2016,Nike,3148,Mens,43,5.91,2.46,,
01/10/2016,Adidas,3915,Home,73,5.42,3.38,,
01/10/2016,Adidas,4566,Juniors,51,5.01,2.09,,
01/10/2016,Adidas,2539,Womens,39,6.56,2.71,,
01/10/2016,Adidas,4305,Womens,25,11.23,5.20,,
01/10/2016,Adidas,3977,Womens,29,10.72,5.50,,
01/10/2016,Nike,2830,Juniors,64,5.57,3.20,,
01/10/2016,Adidas,5082,Hosiery,64,4.69,2.32,,
01/10/2016,Adidas,6027,Womens,21,10.61,3.37,,
01/10/2016,Nike,3175,Equipment,62,3.70,1.25,,
01/10/2016,Nike,3175,Juniors,45,6.03,2.65,,
01/10/2016,Adidas,4655,Juniors,19,14.81,6.79,,
01/10/2016,Adidas,2609,Juniors,22,12.93,6.00,,
01/10/2016,Adidas,5290,Home,60,5.17,2.61,,
01/10/2016,Adidas,2539,Equipment,57,5.41,2.72,,
01/10/2016,Adidas,2120,Kids,36,8.27,4.00,,
01/10/2016,Nike,4119,Accessories,50,5.05,1.96,,
01/10/2016,Adidas,3134,Accessories,102,3.27,1.75,,
01/10/2016,Nike,2154,Mens,58,6.65,3.98,,
01/10/2016,Nike,2650,Mens,48,5.71,2.48,,
01/10/2016,Nike,6280,Accessories,57,5.95,3.23,,
01/10/2016,Nike,2650,Womens,84,3.60,1.75,,
01/10/2016,Adidas,3131,Mens,24,12.99,6.50,,
01/10/2016,Adidas,2750,Equipment,63,5.06,2.59,,
01/10/2016,Adidas,6725,Accessories,86,3.32,1.50,,
01/10/2016,Nike,2830,Mens,21,12.13,4.68,,
01/10/2016,Nike,4509,Groceries,272,1.64,1.06,,
01/10/2016,Adidas,3134,Kids,50,7.07,3.93,,
01/10/2016,Adidas,7018,Home,62,5.68,3.14,,
01/10/2016,Adidas,3131,Kids,60,5.06,2.43,,
01/10/2016,Adidas,5343,Womens,35,9.53,5.01,,
01/10/2016,Nike,2650,Juniors,63,5.52,3.00,,
01/10/2016,Adidas,7250,Juniors,52,5.24,2.18,,
01/10/2016,Adidas,6027,Home,65,5.04,2.59,,
01/10/2016,Adidas,7018,Womens,34,8.70,4.02,,
01/10/2016,Adidas,4012,Home,59,5.30,2.60,,
01/10/2016,Adidas,3131,Shoes,61,5.27,2.65,,
01/10/2016,Nike,2031,Womens,64,5.17,2.67,,
01/10/2016,Adidas,4566,Mens,49,6.28,3.01,,
01/10/2016,Adidas,5343,Home,65,5.05,2.58,,
01/10/2016,Adidas,3977,Equipment,63,4.91,2.35,,
01/10/2016,Nike,3018,Womens,83,5.05,3.11,,
01/10/2016,Adidas,4012,Equipment,61,5.51,2.86,,
01/10/2016,Nike,2015,Kids,126,2.71,1.43,,
01/10/2016,Nike,2617,Womens,46,6.52,3.01,,
01/10/2016,Nike,3066,Kids,55,4.69,1.75,,
01/10/2016,Nike,6530,Shoes,9,19.99,1.96,,
01/10/2016,Adidas,5169,Home,60,5.66,2.95,,
01/10/2016,Adidas,7320,Womens,37,9.26,4.86,,
01/10/2016,Adidas,2790,Kids,54,6.47,3.45,,
01/10/2016,Adidas,4012,Shoes,73,4.14,1.90,,
01/10/2016,Adidas,3134,Shoes,50,12.80,9.52,,
01/10/2016,Adidas,4220,Home,59,6.69,3.91,,
01/10/2016,Adidas,3136,Kids,61,6.24,3.54,,
01/10/2016,Nike,3199,Womens,40,8.87,4.75,,
01/10/2016,Nike,4215,Kids,50,4.98,1.67,,
01/10/2016,Adidas,6450,Equipment,69,4.94,2.54,,
01/10/2016,Adidas,5169,Womens,47,7.62,4.09,,
01/10/2016,Adidas,4655,Womens,47,6.69,3.15,,
01/10/2016,Adidas,2158,Juniors,52,5.45,2.25,,
01/10/2016,Adidas,7010,Mens,47,6.73,3.18,,
01/10/2016,Adidas,5011,Accessories,74,4.45,2.19,,
01/10/2016,Nike,2650,Womens,82,7.08,5.04,,
01/10/2016,Adidas,4012,Kids,44,8.20,4.39,,
01/10/2016,Nike,4551,Womens,16,20.99,10.50,,
01/10/2016,Adidas,2790,Womens,49,6.67,3.24,,
01/10/2016,Adidas,3500,Shoes,26,29.03,22.55,,
01/10/2016,Adidas,3915,Kids,65,4.74,2.15,,
01/10/2016,Adidas,3280,Mens,23,14.12,6.78,,
01/10/2016,Adidas,6030,Womens,39,9.00,4.67,,
01/10/2016,Adidas,6027,Juniors,33,7.87,2.75,,
01/10/2016,Adidas,5343,Womens,37,7.55,2.98,,
01/10/2016,Nike,3175,Juniors,39,7.50,3.15,,
01/10/2016,Adidas,3134,Mens,30,9.39,3.73,,
01/10/2016,Nike,3551,Groceries,283,2.11,1.51,,
01/10/2016,Nike,3066,Juniors,38,5.99,1.50,,
01/10/2016,Adidas,4570,Shoes,17,30.82,20.78,,
01/10/2016,Nike,2795,Hosiery,157,3.22,2.13,,
01/10/2016,Adidas,3030,Kids,80,5.37,3.23,,
01/10/2016,Adidas,3500,Shoes,34,13.85,8.81,,
01/10/2016,Nike,3551,Mens,82,5.62,3.52,,
01/10/2016,Adidas,4703,Womens,35,7.88,2.95,,
01/10/2016,Adidas,3690,Kids,78,5.62,3.40,,
01/10/2016,Adidas,3915,Shoes,25,33.19,26.25,,
